state,Date,C_policy_mean,E_policy_mean,H_policy_mean,overall_policy_intensity,policy_intensity_level
South Australia,2022-08-28,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-08-29,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-08-30,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-08-31,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-01,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-02,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-03,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-04,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-05,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-06,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-07,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-08,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-09,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-10,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-11,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-12,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-13,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-14,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-15,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-16,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-17,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-18,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-19,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-20,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-21,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-22,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-23,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-24,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-25,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-26,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-27,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-28,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-29,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-09-30,0.4167,1.25,3.8889,1.8519,low
South Australia,2022-10-01,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-02,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-03,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-04,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-05,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-06,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-07,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-08,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-09,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-10,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-11,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-12,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-13,0.2381,1.25,3.8889,1.7923,low
South Australia,2022-10-14,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-15,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-16,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-17,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-18,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-19,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-20,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-21,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-22,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-23,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-24,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-25,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-26,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-27,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-28,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-29,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-30,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-10-31,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-01,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-02,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-03,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-04,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-05,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-06,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-07,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-08,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-09,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-10,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-11,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-12,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-13,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-14,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-15,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-16,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-17,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-18,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-19,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-20,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-21,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-22,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-23,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-24,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-25,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-26,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-27,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-28,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-29,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-11-30,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-01,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-02,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-03,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-04,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-05,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-06,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-07,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-08,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-09,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-10,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-11,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-12,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-13,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-14,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-15,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-16,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-17,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-18,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-19,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-20,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-21,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-22,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-23,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-24,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-25,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-26,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-27,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-28,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-29,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-30,0.2381,0.0,3.8889,1.3757,low
South Australia,2022-12-31,0.2381,0.0,3.8889,1.3757,low
Tasmania,2020-01-01,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-02,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-03,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-04,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-05,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-06,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-07,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-08,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-09,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-10,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-11,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-12,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-13,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-14,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-15,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-16,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-17,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-18,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-19,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-20,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-21,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-22,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-23,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-24,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-25,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-26,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-27,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-28,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-29,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-30,0.0,0.0,0.0,0.0,low
Tasmania,2020-01-31,0.0,0.0,0.0,0.0,low
Tasmania,2020-02-01,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-02,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-03,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-04,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-05,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-06,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-07,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-08,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-09,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-10,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-11,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-12,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-13,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-14,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-15,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-16,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-17,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-18,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-19,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-20,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-21,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-22,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-23,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-24,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-25,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-26,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-27,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-28,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-02-29,0.5357,0.0,0.0,0.1786,low
Tasmania,2020-03-01,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-02,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-03,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-04,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-05,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-06,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-07,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-08,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-09,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-10,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-11,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-12,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-13,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-14,0.5357,0.0,1.5278,0.6878,low
Tasmania,2020-03-15,1.0714,0.0,1.5278,0.8664,low
Tasmania,2020-03-16,1.5476,0.0,1.3194,0.9557,low
Tasmania,2020-03-17,1.5476,0.0,1.875,1.1409,low
Tasmania,2020-03-18,1.5476,0.0,1.875,1.1409,low
Tasmania,2020-03-19,1.5476,0.0,1.875,1.1409,low
Tasmania,2020-03-20,2.4405,0.0,1.875,1.4385,low
Tasmania,2020-03-21,2.4405,0.0,1.875,1.4385,low
Tasmania,2020-03-22,2.4405,0.0,1.875,1.4385,low
Tasmania,2020-03-23,2.6786,0.0,2.1528,1.6105,low
Tasmania,2020-03-24,3.0357,0.0,2.1528,1.7295,low
Tasmania,2020-03-25,3.0357,1.25,2.1528,2.1462,low
Tasmania,2020-03-26,3.4524,1.25,1.9444,2.2156,low
Tasmania,2020-03-27,3.4524,1.25,1.9444,2.2156,low
Tasmania,2020-03-28,3.4524,1.25,1.9444,2.2156,low
Tasmania,2020-03-29,3.6905,1.25,1.9444,2.295,medium
Tasmania,2020-03-30,3.6905,3.75,1.9444,3.1283,high
Tasmania,2020-03-31,3.6905,3.75,1.9444,3.1283,high
Tasmania,2020-04-01,3.9286,5.0,2.5694,3.8327,high
Tasmania,2020-04-02,3.9286,5.0,2.5694,3.8327,high
Tasmania,2020-04-03,3.9286,5.0,2.5694,3.8327,high
Tasmania,2020-04-04,3.9286,5.0,2.5694,3.8327,high
Tasmania,2020-04-05,3.9286,5.0,2.5694,3.8327,high
Tasmania,2020-04-06,3.9286,5.0,2.5694,3.8327,high
Tasmania,2020-04-07,3.9286,5.0,2.5694,3.8327,high
Tasmania,2020-04-08,3.9286,5.0,2.5694,3.8327,high
Tasmania,2020-04-09,3.9286,5.0,2.5694,3.8327,high
Tasmania,2020-04-10,3.9286,5.0,2.5694,3.8327,high
Tasmania,2020-04-11,3.9286,5.0,2.5694,3.8327,high
Tasmania,2020-04-12,3.9286,5.0,2.5694,3.8327,high
Tasmania,2020-04-13,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-14,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-15,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-16,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-17,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-18,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-19,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-20,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-21,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-22,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-23,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-24,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-25,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-26,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-27,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-28,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-29,4.1667,5.0,2.5694,3.912,high
Tasmania,2020-04-30,4.1667,5.0,2.9861,4.0509,high
Tasmania,2020-05-01,4.1667,5.0,2.9861,4.0509,high
Tasmania,2020-05-02,4.1667,5.0,2.9861,4.0509,high
Tasmania,2020-05-03,4.1667,5.0,2.9861,4.0509,high
Tasmania,2020-05-04,4.1667,5.0,2.9861,4.0509,high
Tasmania,2020-05-05,4.1667,5.0,2.9861,4.0509,high
Tasmania,2020-05-06,4.1667,5.0,2.9861,4.0509,high
Tasmania,2020-05-07,4.1667,5.0,2.9861,4.0509,high
Tasmania,2020-05-08,4.1667,5.0,2.9861,4.0509,high
Tasmania,2020-05-09,4.1667,5.0,2.9861,4.0509,high
Tasmania,2020-05-10,4.1667,5.0,2.9861,4.0509,high
Tasmania,2020-05-11,4.1667,5.0,3.2639,4.1435,high
Tasmania,2020-05-12,4.1667,5.0,3.2639,4.1435,high
Tasmania,2020-05-13,4.1667,5.0,3.2639,4.1435,high
Tasmania,2020-05-14,4.1667,5.0,3.2639,4.1435,high
Tasmania,2020-05-15,4.1667,5.0,3.2639,4.1435,high
Tasmania,2020-05-16,4.1667,5.0,3.2639,4.1435,high
Tasmania,2020-05-17,4.1667,5.0,3.2639,4.1435,high
Tasmania,2020-05-18,4.1667,5.0,3.2639,4.1435,high
Tasmania,2020-05-19,4.1667,5.0,3.2639,4.1435,high
Tasmania,2020-05-20,4.1667,5.0,3.2639,4.1435,high
Tasmania,2020-05-21,3.4524,5.0,3.2639,3.9054,high
Tasmania,2020-05-22,3.4524,5.0,3.2639,3.9054,high
Tasmania,2020-05-23,3.4524,5.0,3.2639,3.9054,high
Tasmania,2020-05-24,3.4524,5.0,3.2639,3.9054,high
Tasmania,2020-05-25,3.4524,5.0,3.2639,3.9054,high
Tasmania,2020-05-26,3.4524,5.0,3.2639,3.9054,high
Tasmania,2020-05-27,3.4524,5.0,3.2639,3.9054,high
Tasmania,2020-05-28,3.4524,5.0,3.2639,3.9054,high
Tasmania,2020-05-29,3.4524,5.0,2.9861,3.8128,high
Tasmania,2020-05-30,3.4524,5.0,2.9861,3.8128,high
Tasmania,2020-05-31,3.4524,5.0,2.9861,3.8128,high
Tasmania,2020-06-01,3.4524,5.0,2.9861,3.8128,high
Tasmania,2020-06-02,3.4524,5.0,2.9861,3.8128,high
Tasmania,2020-06-03,3.4524,5.0,2.9861,3.8128,high
Tasmania,2020-06-04,3.4524,5.0,2.9861,3.8128,high
Tasmania,2020-06-05,3.4524,5.0,2.9861,3.8128,high
Tasmania,2020-06-06,3.4524,5.0,2.9861,3.8128,high
Tasmania,2020-06-07,3.4524,5.0,2.9861,3.8128,high
Tasmania,2020-06-08,3.4524,5.0,2.9861,3.8128,high
Tasmania,2020-06-09,3.2143,5.0,2.9861,3.7335,high
Tasmania,2020-06-10,3.2143,5.0,2.9861,3.7335,high
Tasmania,2020-06-11,3.2143,5.0,2.9861,3.7335,high
Tasmania,2020-06-12,3.2143,5.0,2.9861,3.7335,high
Tasmania,2020-06-13,3.2143,5.0,2.9861,3.7335,high
Tasmania,2020-06-14,3.2143,5.0,2.9861,3.7335,high
Tasmania,2020-06-15,3.2143,5.0,2.9861,3.7335,high
Tasmania,2020-06-16,3.2143,5.0,2.9861,3.7335,high
Tasmania,2020-06-17,3.0357,5.0,2.9861,3.6739,high
Tasmania,2020-06-18,3.0357,5.0,2.9861,3.6739,high
Tasmania,2020-06-19,3.0357,5.0,2.9861,3.6739,high
Tasmania,2020-06-20,3.0357,5.0,2.9861,3.6739,high
Tasmania,2020-06-21,3.0357,5.0,2.9861,3.6739,high
Tasmania,2020-06-22,3.0357,5.0,2.9861,3.6739,high
Tasmania,2020-06-23,3.0357,5.0,2.9861,3.6739,high
Tasmania,2020-06-24,3.0357,5.0,2.9861,3.6739,high
Tasmania,2020-06-25,3.0357,5.0,2.9861,3.6739,high
Tasmania,2020-06-26,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-06-27,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-06-28,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-06-29,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-06-30,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-01,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-02,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-03,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-04,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-05,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-06,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-07,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-08,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-09,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-10,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-11,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-12,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-13,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-14,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-15,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-16,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-17,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-18,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-19,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-20,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-21,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-22,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-23,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-24,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-25,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-26,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-27,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-07-28,2.619,5.0,2.9861,3.535,high
Tasmania,2020-07-29,2.619,5.0,2.9861,3.535,high
Tasmania,2020-07-30,2.619,5.0,2.9861,3.535,high
Tasmania,2020-07-31,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-01,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-02,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-03,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-04,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-05,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-06,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-07,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-08,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-09,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-10,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-11,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-12,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-13,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-14,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-15,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-16,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-17,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-18,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-19,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-20,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-21,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-22,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-23,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-24,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-25,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-26,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-27,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-28,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-29,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-30,2.619,5.0,2.9861,3.535,high
Tasmania,2020-08-31,2.619,5.0,2.9861,3.535,high
Tasmania,2020-09-01,2.619,5.0,2.9861,3.535,high
Tasmania,2020-09-02,2.619,5.0,2.9861,3.535,high
Tasmania,2020-09-03,2.619,5.0,2.9861,3.535,high
Tasmania,2020-09-04,2.619,5.0,2.9861,3.535,high
Tasmania,2020-09-05,2.619,5.0,2.9861,3.535,high
Tasmania,2020-09-06,2.619,5.0,2.9861,3.535,high
Tasmania,2020-09-07,2.619,5.0,2.9861,3.535,high
Tasmania,2020-09-08,2.619,5.0,2.9861,3.535,high
Tasmania,2020-09-09,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-09-10,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-09-11,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-09-12,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-09-13,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-09-14,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-09-15,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-09-16,2.7976,5.0,2.9861,3.5946,high
Tasmania,2020-09-17,2.7976,3.75,2.9861,3.1779,high
Tasmania,2020-09-18,2.7976,3.75,2.9861,3.1779,high
Tasmania,2020-09-19,2.7976,3.75,2.9861,3.1779,high
Tasmania,2020-09-20,2.7976,3.75,2.9861,3.1779,high
Tasmania,2020-09-21,2.7976,3.75,2.9861,3.1779,high
Tasmania,2020-09-22,2.7976,3.75,2.9861,3.1779,high
Tasmania,2020-09-23,2.7976,3.75,2.9861,3.1779,high
Tasmania,2020-09-24,2.7976,3.75,2.9861,3.1779,high
Tasmania,2020-09-25,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-09-26,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-09-27,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-09-28,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-09-29,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-09-30,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-10-01,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-10-02,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-10-03,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-10-04,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-10-05,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-10-06,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-10-07,2.7976,2.5,2.9861,2.7612,medium
Tasmania,2020-10-08,2.7976,2.5,2.9861,2.7612,medium
